90000: 1 	26000	0	284000
90000: 1 	26000	0	83900
90000: 1 	26000	0	84000
90000: 1 	26000	0	84000
90000: 1 	26000	0	84000
90000: 1 	26000	0	83900
90000: 1 	26000	0	184000
90000: 1 	26000	0	83900
90000: 1 	26000	0	84000
90000: 1 	26000	0	84000
90000: 1 	26000	0	84000
90000: 1 	26000	0	83900
90000: 1 	26000	0	284000
90000: 1 	26000	0	127308200
90000: 1 	26000	0	283900
90000: 1 	26000	0	84000
90000: 1 	26000	0	183900
90000: 1 	26000	0	184000
90000: 1 	26000	0	183900
90000: 1 	26000	0	184000
90000: 1 	26000	0	183900
90000: 1 	26000	0	84000
90000: 1 	26000	0	84000
90000: 1 	26000	0	83900
90000: 1 	26000	0	84000
90000: 1 	26000	0	84000
90000: 1 	26000	0	283900
